"filename", "language", "C++", "Makefile", "Markdown", "HTML", "CSS", "JSON", "ShaderLab", "XML", "JavaScript", "comment", "blank", "total"
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\bitfield.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 170, 40, 267
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\bitfield.inl", "C++", 486, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140, 627
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\color_space.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 57
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\color_space.inl", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 85
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\constants.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 69, 34, 166
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\constants.inl", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 168
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\epsilon.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\epsilon.inl", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 81
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\integer.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 66
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\integer.inl", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 69
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_access.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_access.inl", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 63
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_integer.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 207, 115, 434
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_inverse.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 51
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_inverse.inl", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 119
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_transform.hpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 37
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\matrix_transform.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\noise.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 62
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\noise.inl", "C++", 582, 0, 0, 0, 0, 0, 0, 0, 0, 133, 93, 808
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\packing.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 561, 80, 729
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\packing.inl", "C++", 752, 0, 0, 0, 0, 0, 0, 0, 0, 61, 126, 939
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\quaternion.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 93, 21, 174
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\quaternion.inl", "C++", 171, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 203
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\quaternion_simd.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\random.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 44, 14, 83
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\random.inl", "C++", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 304
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\reciprocal.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 84, 19, 136
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\reciprocal.inl", "C++", 151, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 192
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\round.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 104, 19, 161
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\round.inl", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 156
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\type_aligned.hpp", "C++", 547, 0, 0, 0, 0, 0, 0, 0, 0, 384, 385, 1316
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\type_precision.hpp", "C++", 514, 0, 0, 0, 0, 0, 0, 0, 0, 1018, 563, 2095
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\type_precision.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\type_ptr.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 102, 40, 231
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\type_ptr.inl", "C++", 320, 0, 0, 0, 0, 0, 0, 0, 0, 4, 63, 387
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\ulp.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 95, 20, 153
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\ulp.inl", "C++", 150, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 174
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtc\vec1.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 31
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\associated_min_max.hpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 208
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\associated_min_max.inl", "C++", 310, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 355
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\bit.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 50, 18, 99
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\bit.inl", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 93
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\closest_point.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 50
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\closest_point.inl", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 46
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_encoding.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 55
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_encoding.inl", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 46
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_space.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 73
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_space.inl", "C++", 117, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 142
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_space_YCoCg.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\color_space_YCoCg.inl", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 108
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\common.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 77
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\common.inl", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 126
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\compatibility.hpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 134
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\compatibility.inl", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 63
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\component_wise.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 70
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\component_wise.inl", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 128
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\dual_quaternion.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 89, 65, 275
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\dual_quaternion.inl", "C++", 286, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55, 353
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\easing.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 97, 41, 220
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\easing.inl", "C++", 334, 0, 0, 0, 0, 0, 0, 0, 0, 32, 71, 437
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\euler_angles.hpp", "C++", 188, 0, 0, 0, 0, 0, 0, 0, 0, 100, 48, 336
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\euler_angles.inl", "C++", 833, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66, 900
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\extend.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 43
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\extend.inl", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 49
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\extended_min_max.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 138
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\extended_min_max.inl", "C++", 125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 139
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\exterior_product.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 46
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\exterior_product.inl", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_exponential.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 96
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_exponential.inl", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 50, 14, 137
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_square_root.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 93
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_square_root.inl", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 76
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_trigonometry.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 80
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\fast_trigonometry.inl", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 143
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\float_notmalize.inl", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\functions.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 57
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\functions.inl", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\gradient_paint.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 54
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\gradient_paint.inl", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 37
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\handed_coordinate_space.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 51
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\handed_coordinate_space.inl", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\hash.hpp", "C++", 106, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 143
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\hash.inl", "C++", 158, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 185
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\integer.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 35, 17, 77
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\integer.inl", "C++", 131, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 186
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\intersect.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 93
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\intersect.inl", "C++", 156, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 201
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\io.hpp", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 202
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\io.inl", "C++", 367, 0, 0, 0, 0, 0, 0, 0, 0, 2, 72, 441
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\log_base.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 49
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\log_base.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_cross_product.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 48
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_cross_product.inl", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 38
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_decompose.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 47
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_decompose.inl", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 42, 32, 187
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_factorisation.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 37, 12, 70
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_factorisation.inl", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 85
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_interpolation.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_interpolation.inl", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 130
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_major_storage.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 120
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_major_storage.inl", "C++", 153, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 167
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_operation.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 104
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_operation.inl", "C++", 156, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 177
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_query.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 78
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_query.inl", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 114
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_transform_2d.hpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 36, 12, 82
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\matrix_transform_2d.inl", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 69
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\mixed_product.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 42
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\mixed_product.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\norm.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 89
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\norm.inl", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 96
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\normal.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 42
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\normal.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\normalize_dot.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 50
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\normalize_dot.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\number_precision.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 23, 13, 62
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\number_precision.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\optimum_pow.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 55
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\optimum_pow.inl", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\orthonormalize.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 50
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\orthonormalize.inl", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 30
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\perpendicular.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 42
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\perpendicular.inl", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\polar_coordinates.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 49
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\polar_coordinates.inl", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\projection.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 44
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\projection.inl", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\quaternion.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 73, 24, 175
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\quaternion.inl", "C++", 128, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 160
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\range.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 99
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\raw_data.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 52
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\raw_data.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\rotate_normalized_axis.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 69
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\rotate_normalized_axis.inl", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 59
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\rotate_vector.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 43, 18, 124
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\rotate_vector.inl", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 188
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\scalar_multiplication.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 76
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\scalar_relational.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 37
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\scalar_relational.inl", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 89
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\spline.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 66
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\spline.inl", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\std_based_type.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 69
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\std_based_type.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\string_cast.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 53
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\string_cast.inl", "C++", 427, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65, 493
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\texture.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 47
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\texture.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\transform.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 61
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\transform.inl", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\transform2.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 40, 18, 90
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\transform2.inl", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 126
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\type_aligned.hpp", "C++", 231, 0, 0, 0, 0, 0, 0, 0, 0, 468, 284, 983
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\type_aligned.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\type_trait.hpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 86
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\type_trait.inl", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 62
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\vec_swizzle.hpp", "C++", 1947, 0, 0, 0, 0, 0, 0, 0, 0, 347, 489, 2783
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\vector_angle.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 58
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\vector_angle.inl", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 45
